,Unnamed: 0,num_conta,cod_cliente,cod_agencia,cod_colaborador,tipo_conta,data_abertura,saldo_total,saldo_disponivel,data_ultimo_lancamento,tipo_agencia,estado
540,541,977,977,7,20,PF,2018-12-15 13:03:00 UTC,1129.5240000000003,1012.65,2022-08-11 05:32:58 UTC,Agencia Digital,MS
541,542,983,983,7,20,PF,2019-04-15 12:52:00 UTC,1415.9161999999988,1307.7499999999989,2022-12-30 00:00:00.902268 UTC,Agencia Digital,PR
542,543,28,28,7,26,PF,2017-04-03 16:11:00 UTC,52654.357600000025,50324.19000000002,2019-11-24 06:23:48 UTC,Agencia Digital,SP
543,544,65,65,7,26,PF,2018-08-26 12:33:00 UTC,255.2562000000009,208.1500000000008,2022-06-24 07:04:11 UTC,Agencia Digital,PI
544,545,67,67,7,26,PF,2018-05-14 13:27:00 UTC,3343.6211999999973,3092.4599999999973,2022-08-25 23:00:41 UTC,Agencia Digital,SP
545,546,78,78,7,26,PF,2019-12-27 12:52:00 UTC,5572.906500000004,5007.530000000003,2022-12-30 00:00:00.809693 UTC,Agencia Digital,SC
546,547,81,81,7,26,PF,2021-04-03 13:18:00 UTC,4317.820499999995,4035.6599999999953,2022-12-29 23:55:31 UTC,Agencia Digital,CE
547,548,83,83,7,26,PF,2021-10-07 13:04:00 UTC,16.119600000000553,9550.96,2022-12-29 23:59:59.01211 UTC,Agencia Digital,SP
548,549,86,86,7,26,PF,2016-03-05 13:55:00 UTC,140.7049999999999,180.19999999999987,2022-12-29 23:59:59.734403 UTC,Agencia Digital,SE
549,550,113,113,7,26,PF,2020-01-07 14:29:00 UTC,647.6868000000035,30.71000000000322,2022-12-30 00:00:00.861205 UTC,Agencia Digital,RN
550,551,118,118,7,26,PF,2022-04-14 12:33:00 UTC,265.88339999999965,244.5599999999997,2022-12-29 23:59:59.719978 UTC,Agencia Digital,MS
551,552,144,144,7,26,PF,2022-04-06 14:46:00 UTC,347.13699999999926,885.0999999999992,2022-12-29 23:59:59.082654 UTC,Agencia Digital,AL
552,553,183,183,7,26,PF,2019-12-19 14:01:00 UTC,1028.980000000002,2655.280000000002,2022-05-30 00:01:16 UTC,Agencia Digital,GO
553,554,224,224,7,26,PF,2019-09-20 12:30:00 UTC,91.82160000000069,32.2900000000006,2022-12-25 08:00:32 UTC,Agencia Digital,PB
554,555,245,245,7,26,PF,2018-06-15 11:38:00 UTC,27657.71840000001,26339.26000000001,2022-12-29 23:59:59 UTC,Agencia Digital,RR
555,556,246,246,7,26,PF,2019-05-23 15:55:00 UTC,73563.27929999997,74061.32999999997,2022-12-29 23:59:59.627232 UTC,Agencia Digital,SP
556,557,264,264,7,26,PF,2020-03-19 14:13:00 UTC,1065.2400000000005,946.8000000000004,2022-12-30 00:00:00.735424 UTC,Agencia Digital,MT
557,558,274,274,7,26,PF,2018-08-16 12:55:00 UTC,105741.36560000003,101639.81000000004,2022-12-30 00:00:00.961613 UTC,Agencia Digital,TO
558,559,276,276,7,26,PF,2021-02-03 11:25:00 UTC,10241.661799999993,9370.809999999994,2022-12-30 00:00:00 UTC,Agencia Digital,PR
559,560,283,283,7,26,PF,2018-10-13 12:41:00 UTC,12870.349999999997,12935.609999999995,2020-02-17 20:36:45 UTC,Agencia Digital,PB
560,561,301,301,7,26,PF,2015-10-20 13:23:00 UTC,23199.2692,21653.35,2018-02-13 22:02:10 UTC,Agencia Digital,MS
561,562,310,310,7,26,PF,2020-11-04 13:05:00 UTC,6616.230400000003,6132.560000000003,2022-12-29 23:59:59.317275 UTC,Agencia Digital,GO
562,563,317,317,7,26,PF,2020-08-17 14:35:00 UTC,5980.9133,5950.89,2022-12-30 00:00:00.052211 UTC,Agencia Digital,MS
563,564,342,342,7,26,PF,2018-05-18 15:37:00 UTC,33695.246300000006,33336.16,2022-12-27 21:36:43 UTC,Agencia Digital,AP
564,565,360,360,7,26,PF,2021-08-15 11:39:00 UTC,22218.494400000003,20525.77,2022-12-29 23:59:59.867839 UTC,Agencia Digital,SC
565,566,385,385,7,26,PF,2018-08-06 12:05:00 UTC,12044.817399999996,13802.429999999997,2022-12-27 11:30:13 UTC,Agencia Digital,PI
566,567,411,411,7,26,PF,2022-03-10 10:33:00 UTC,165559.71119999996,158495.12999999998,2022-12-29 23:59:59.944608 UTC,Agencia Digital,RO
567,568,414,414,7,26,PF,2017-04-10 14:29:00 UTC,6141.765600000006,5669.230000000005,2020-11-10 03:12:37 UTC,Agencia Digital,PB
568,569,417,417,7,26,PF,2022-10-17 13:56:00 UTC,11095.682399999996,9982.919999999993,2022-12-30 00:00:00.800093 UTC,Agencia Digital,GO
569,570,421,421,7,26,PF,2020-04-24 10:07:00 UTC,466.6166999999997,439.0999999999996,2022-01-16 13:03:01 UTC,Agencia Digital,AM
570,571,433,433,7,26,PF,2021-12-16 11:19:00 UTC,815.3023,63.930000000000064,2022-12-30 00:00:00.875751 UTC,Agencia Digital,AC
571,572,437,437,7,26,PF,2022-10-27 11:52:00 UTC,742.212900000001,608.3100000000011,2022-12-29 23:59:59.69084 UTC,Agencia Digital,PA
572,573,457,457,7,26,PF,2017-04-14 11:13:00 UTC,3056.269999999999,2809.969999999999,2022-10-24 06:20:14 UTC,Agencia Digital,CE
573,574,464,464,7,26,PF,2021-04-20 10:09:00 UTC,11680.430299999996,10722.869999999994,2022-12-29 23:59:59.922199 UTC,Agencia Digital,SC
574,575,477,477,7,26,PF,2022-08-20 14:19:00 UTC,1851.4464000000005,1311.3900000000006,2022-12-30 00:00:00.000358 UTC,Agencia Digital,ES
575,576,491,491,7,26,PF,2020-09-03 14:33:00 UTC,34816.108800000016,36237.31000000002,2022-12-29 23:59:59.616802 UTC,Agencia Digital,PR
576,577,498,498,7,26,PF,2015-08-25 14:46:00 UTC,5685.146599999999,5739.169999999999,2022-04-14 09:59:35 UTC,Agencia Digital,PE
577,578,506,506,7,26,PF,2017-11-25 16:17:00 UTC,11257.516799999998,11621.169999999998,2022-12-28 21:37:30 UTC,Agencia Digital,ES
578,579,521,521,7,26,PF,2022-09-13 13:05:00 UTC,248.54940000000016,146.28000000000017,2022-12-30 00:00:00.093542 UTC,Agencia Digital,MS
579,580,527,527,7,26,PF,2015-08-10 12:14:00 UTC,151338.39419999998,142774.91999999998,2022-05-07 10:06:41 UTC,Agencia Digital,SE
580,581,529,529,7,26,PF,2020-03-23 15:22:00 UTC,31630.654400000003,29764.67,2022-12-30 00:00:00.420726 UTC,Agencia Digital,TO
581,582,530,530,7,26,PF,2018-02-14 12:30:00 UTC,11555.8464,11723.3,2020-10-08 18:48:41 UTC,Agencia Digital,PI
582,583,550,550,7,26,PF,2017-06-25 15:12:00 UTC,102824.5968,95089.16,2022-12-30 00:00:00.450168 UTC,Agencia Digital,AM
583,584,552,552,7,26,PF,2018-06-17 14:15:00 UTC,31.291399999999705,769.6799999999998,2022-12-29 23:59:59.668211 UTC,Agencia Digital,TO
584,585,573,573,7,26,PF,2021-05-11 15:05:00 UTC,830.5600000000009,498.36000000000087,2022-12-29 23:59:59.304535 UTC,Agencia Digital,AM
585,586,579,579,7,26,PF,2018-10-03 16:00:00 UTC,7337.750900000002,6816.7300000000005,2022-08-12 08:56:55 UTC,Agencia Digital,AM
586,587,581,581,7,26,PF,2017-07-06 11:09:00 UTC,8627.6124,7873.11,2020-12-16 07:28:46 UTC,Agencia Digital,SP
587,588,588,588,7,26,PF,2019-09-07 15:19:00 UTC,6797.460999999995,6144.819999999995,2022-12-30 00:00:00.738262 UTC,Agencia Digital,AP
588,589,622,622,7,26,PF,2018-01-24 14:45:00 UTC,2143.1398,1912.43,2022-12-30 00:00:00 UTC,Agencia Digital,AL
589,590,628,628,7,26,PF,2020-07-08 10:33:00 UTC,85151.4234,84354.36,2022-12-30 00:00:00.579349 UTC,Agencia Digital,AC
590,591,636,636,7,26,PF,2016-12-26 15:16:00 UTC,7746.5646000000015,7061.730000000001,2020-04-17 16:03:00 UTC,Agencia Digital,AL
591,592,637,637,7,26,PF,2017-03-05 16:46:00 UTC,3806.2207999999982,3668.45,2021-07-18 20:15:52 UTC,Agencia Digital,SC
592,593,646,646,7,26,PF,2018-08-15 15:30:00 UTC,45815.8398,44858.96,2022-12-29 23:59:51 UTC,Agencia Digital,AC
593,594,649,649,7,26,PF,2016-04-11 13:35:00 UTC,21961.584,22871.31,2021-11-14 03:58:03 UTC,Agencia Digital,MT
594,595,650,650,7,26,PF,2022-07-12 13:16:00 UTC,7.040600000000772,684.2800000000008,2022-12-30 00:00:00.047577 UTC,Agencia Digital,MA
595,596,674,674,7,26,PF,2021-02-10 13:27:00 UTC,235.9670999999997,179.30999999999972,2022-12-29 23:59:59.238639 UTC,Agencia Digital,AP
596,597,680,680,7,26,PF,2016-08-07 12:18:00 UTC,55.6890000000008,39.95000000000084,2022-10-19 17:49:07 UTC,Agencia Digital,GO
597,598,681,681,7,26,PF,2018-07-23 13:19:00 UTC,160415.00739999997,90516.73999999996,2022-12-30 00:00:00.936138 UTC,Agencia Digital,SP
598,599,690,690,7,26,PF,2022-02-27 14:01:00 UTC,27760.70160000001,28603.20000000001,2022-12-29 23:59:59.652586 UTC,Agencia Digital,AC
599,600,691,691,7,26,PF,2020-07-15 16:46:00 UTC,107912.5686,101404.81,2022-05-08 08:59:54 UTC,Agencia Digital,AP
600,601,716,716,7,26,PF,2019-05-02 16:21:00 UTC,427.15799999999984,228.03999999999988,2022-12-29 23:59:39 UTC,Agencia Digital,MA
601,602,728,728,7,26,PF,2020-11-23 12:34:00 UTC,19557.7739,20119.83,2022-12-29 23:59:59.205189 UTC,Agencia Digital,RS
602,603,737,737,7,26,PF,2021-01-28 14:26:00 UTC,901.5984,2456.42,2022-12-29 23:59:59.840133 UTC,Agencia Digital,TO
603,604,761,761,7,26,PF,2016-06-07 15:04:00 UTC,9.26500000000076,1232.1000000000006,2022-12-30 00:00:00.119507 UTC,Agencia Digital,PB
604,605,771,771,7,26,PF,2020-01-16 12:55:00 UTC,92428.7395,97788.51,2022-12-29 23:59:59.687011 UTC,Agencia Digital,GO
605,606,782,782,7,26,PF,2019-01-10 11:19:00 UTC,35279.73569999998,32124.629999999983,2022-02-19 07:16:19 UTC,Agencia Digital,MT
606,607,783,783,7,26,PF,2015-09-21 11:35:00 UTC,41501.581000000006,37538.71000000001,2019-01-07 19:33:10 UTC,Agencia Digital,PI
607,608,794,794,7,26,PF,2019-11-14 11:15:00 UTC,996.407400000001,938.790000000001,2022-12-29 23:56:29 UTC,Agencia Digital,PE
608,609,807,807,7,26,PF,2022-07-28 16:18:00 UTC,50704.85849999996,51891.34999999996,2022-12-30 00:00:00.592089 UTC,Agencia Digital,RR
609,610,836,836,7,26,PF,2022-08-23 11:20:00 UTC,419.59170000000006,370.66,2022-12-30 00:00:00.462972 UTC,Agencia Digital,TO
610,611,849,849,7,26,PF,2021-06-05 11:43:00 UTC,5047.4802000000045,5126.2900000000045,2022-12-30 00:00:00.659239 UTC,Agencia Digital,AM
611,612,864,864,7,26,PF,2017-04-28 15:30:00 UTC,12665.790000000008,13352.690000000008,2022-01-05 17:26:55 UTC,Agencia Digital,SP
612,613,902,902,7,26,PF,2018-03-17 15:41:00 UTC,1374.980399999999,1311.139999999999,2022-12-29 23:33:50 UTC,Agencia Digital,AM
613,614,912,912,7,26,PF,2020-07-16 12:22:00 UTC,23870.487500000025,24429.250000000025,2022-12-29 23:59:59.389408 UTC,Agencia Digital,PA
614,615,941,941,7,26,PF,2022-05-22 12:02:00 UTC,272.6360000000003,47.30000000000027,2022-12-30 00:00:00.400207 UTC,Agencia Digital,SE
615,616,946,946,7,26,PF,2016-03-05 10:07:00 UTC,379.39200000000113,239.8000000000011,2022-12-26 20:25:06 UTC,Agencia Digital,TO
616,617,968,968,7,26,PF,2018-02-01 16:14:00 UTC,170.82479999999958,96.0199999999996,2022-12-30 00:00:00.714991 UTC,Agencia Digital,SP
617,618,971,971,7,26,PF,2021-02-12 12:24:00 UTC,18364.652800000003,16534.760000000002,2022-12-30 00:00:00.373015 UTC,Agencia Digital,PE
618,619,979,979,7,26,PF,2018-03-09 16:27:00 UTC,33568.8063,30770.18,2022-10-19 19:23:43 UTC,Agencia Digital,ES
619,620,981,981,7,26,PF,2021-09-13 14:38:00 UTC,824.6600000000002,328.6600000000002,2022-12-29 23:59:59.232516 UTC,Agencia Digital,RO
620,621,982,982,7,26,PF,2019-11-25 11:04:00 UTC,92.57279999999427,29.59999999999404,2022-12-29 23:59:59.062577 UTC,Agencia Digital,PR
621,622,984,984,7,26,PF,2016-12-15 12:04:00 UTC,9173.723400000015,8208.760000000013,2022-12-29 23:59:59.205493 UTC,Agencia Digital,RR
622,623,991,991,7,26,PF,2019-02-14 13:36:00 UTC,14.081199999998848,3.5299999999989207,2022-12-29 23:57:35 UTC,Agencia Digital,AM
623,624,995,995,7,26,PF,2021-02-06 13:22:00 UTC,872.1574,801.7199999999998,2022-12-30 00:00:00.165332 UTC,Agencia Digital,SP
624,625,996,996,7,26,PF,2017-02-20 14:29:00 UTC,37556.4187,34524.92999999999,2022-12-29 23:59:59.192225 UTC,Agencia Digital,SE
625,626,997,997,7,26,PF,2020-11-20 13:29:00 UTC,88.69000000000062,84.08000000000064,2022-12-29 23:59:59.374137 UTC,Agencia Digital,AP
626,627,8,8,7,48,PF,2021-08-13 11:07:00 UTC,1238.663,1054.95,2022-12-30 00:00:00.045457 UTC,Agencia Digital,SC
627,628,18,18,7,48,PF,2021-07-18 15:07:00 UTC,226548.6288,217787.98,2022-12-30 00:00:00.494383 UTC,Agencia Digital,CE
628,629,54,54,7,48,PF,2017-09-08 12:55:00 UTC,30239.91510000001,30255.810000000005,2022-12-29 23:59:59.04732 UTC,Agencia Digital,SE
629,630,77,77,7,48,PF,2019-02-01 13:17:00 UTC,415.6119000000001,349.81000000000006,2022-12-29 18:22:35 UTC,Agencia Digital,PI
630,631,87,87,7,48,PF,2020-07-08 14:09:00 UTC,35777.783999999985,34063.459999999985,2022-12-30 00:00:00.140185 UTC,Agencia Digital,PA
631,632,97,97,7,48,PF,2021-09-28 14:36:00 UTC,46143.0942,46508.29,2022-12-30 00:00:00.234617 UTC,Agencia Digital,SC
632,633,105,105,7,48,PF,2018-11-27 15:02:00 UTC,34360.52540000001,32440.67000000001,2022-12-30 00:00:00.472328 UTC,Agencia Digital,BA
633,634,124,124,7,48,PF,2021-03-27 14:20:00 UTC,2933.2446,2862.07,2022-12-30 00:00:00.089132 UTC,Agencia Digital,GO
634,635,130,130,7,48,PF,2019-11-15 10:31:00 UTC,487.2300000000004,729.1300000000003,2022-12-29 23:59:59.154984 UTC,Agencia Digital,CE
635,636,139,139,7,48,PF,2016-09-23 14:05:00 UTC,437.8094999999993,401.64999999999935,2022-10-31 06:36:34 UTC,Agencia Digital,AP
636,637,143,143,7,48,PF,2020-04-19 13:29:00 UTC,2958.5999999999985,2772.5999999999985,2022-12-30 00:00:00.1751 UTC,Agencia Digital,PR
637,638,149,149,7,48,PF,2020-06-25 12:32:00 UTC,21311.996100000004,19341.19,2022-12-29 23:59:59.32956 UTC,Agencia Digital,AL
638,639,178,178,7,48,PF,2020-07-17 16:24:00 UTC,24518.92340000001,23767.600000000013,2022-12-29 23:59:59.861661 UTC,Agencia Digital,AC
639,640,197,197,7,48,PF,2020-09-26 12:01:00 UTC,198787.40279999992,181219.00999999992,2022-12-29 23:59:59.717134 UTC,Agencia Digital,CE
640,641,202,202,7,48,PF,2016-04-22 11:19:00 UTC,19693.7832,17714.929999999997,2022-12-29 23:59:59.959341 UTC,Agencia Digital,PA
641,642,216,216,7,48,PF,2019-12-06 11:03:00 UTC,75578.50199999998,74679.16999999998,2022-12-30 00:00:00.805063 UTC,Agencia Digital,SE
642,643,226,226,7,48,PF,2017-01-14 11:27:00 UTC,30179.9745,27655.509999999995,2022-12-29 23:59:59.118784 UTC,Agencia Digital,SC
643,644,228,228,7,48,PF,2022-03-04 13:41:00 UTC,78851.93800000001,82933.80000000002,2022-12-29 23:59:59.82221 UTC,Agencia Digital,PE
644,645,271,271,7,48,PF,2020-12-02 12:41:00 UTC,72928.57199999996,71467.53999999996,2022-12-29 23:59:59.892527 UTC,Agencia Digital,AC
645,646,297,297,7,48,PF,2018-08-11 13:45:00 UTC,925.8808,879.13,2020-03-20 05:25:01 UTC,Agencia Digital,PE
646,647,307,307,7,48,PF,2017-02-10 16:42:00 UTC,95.07240000000164,72.7200000000015,2022-12-29 23:59:50 UTC,Agencia Digital,RN
647,648,319,319,7,48,PF,2021-08-18 15:41:00 UTC,62237.17899999999,64114.91999999999,2022-12-29 23:59:59.733003 UTC,Agencia Digital,SC
648,649,341,341,7,48,PF,2016-04-12 12:25:00 UTC,9032.979999999996,7595.999999999996,2022-12-29 08:28:05 UTC,Agencia Digital,AC
649,650,352,352,7,48,PF,2022-06-05 14:12:00 UTC,25597.9395,24148.989999999994,2022-12-29 23:59:59.631499 UTC,Agencia Digital,AP
650,651,380,380,7,48,PF,2015-10-25 15:27:00 UTC,28308.879000000008,29778.26000000001,2022-12-29 22:26:11 UTC,Agencia Digital,PE
651,652,389,389,7,48,PF,2021-12-13 13:02:00 UTC,101.14829999999976,98.43999999999976,2022-12-29 23:59:59.261739 UTC,Agencia Digital,PE
652,653,398,398,7,48,PF,2022-02-16 14:30:00 UTC,87.63600000000042,71.32000000000038,2022-12-30 00:00:00.412707 UTC,Agencia Digital,MA
653,654,418,418,7,48,PF,2016-05-12 12:48:00 UTC,26645.938800000004,27003.540000000005,2021-03-23 08:48:36 UTC,Agencia Digital,AC
654,655,422,422,7,48,PF,2022-11-27 13:46:00 UTC,188.42829999999984,101.75999999999983,2022-12-29 23:59:59.967295 UTC,Agencia Digital,DF
655,656,438,438,7,48,PF,2017-06-10 14:28:00 UTC,11894.958400000003,10485.760000000004,2022-11-27 10:34:00 UTC,Agencia Digital,SC
656,657,459,459,7,48,PF,2019-11-05 10:33:00 UTC,124.78999999999982,74.02999999999983,2022-09-12 07:13:55 UTC,Agencia Digital,MA
657,658,479,479,7,48,PF,2022-09-27 11:03:00 UTC,328.5682000000004,290.31000000000034,2022-12-30 00:00:00.247874 UTC,Agencia Digital,CE
658,659,487,487,7,48,PF,2019-07-08 15:16:00 UTC,32798.233800000016,30920.12000000001,2022-12-29 23:59:59.421768 UTC,Agencia Digital,RN
659,660,490,490,7,48,PF,2021-06-07 10:30:00 UTC,3991.060000000001,3463.560000000001,2022-12-29 23:59:59.395256 UTC,Agencia Digital,GO
660,661,500,500,7,48,PF,2016-11-20 13:28:00 UTC,11679.789599999984,10787.499999999984,2018-03-17 00:50:02 UTC,Agencia Digital,ES
661,662,537,537,7,48,PF,2020-02-02 16:09:00 UTC,6522.8415,6180.000000000001,2022-12-29 23:59:19 UTC,Agencia Digital,BA
662,663,543,543,7,48,PF,2017-07-05 15:58:00 UTC,4106.559600000007,3765.360000000006,2022-12-29 23:59:59.928113 UTC,Agencia Digital,TO
663,664,549,549,7,48,PF,2019-06-22 15:37:00 UTC,1106.7705,609.1500000000001,2021-06-22 14:14:44 UTC,Agencia Digital,MS
664,665,554,554,7,48,PF,2022-06-02 15:03:00 UTC,20.3055999999989,187.91999999999888,2022-12-29 23:59:59.858781 UTC,Agencia Digital,AL
665,666,577,577,7,48,PF,2016-03-15 16:07:00 UTC,17829.86780000001,16712.74000000001,2020-01-24 06:19:25 UTC,Agencia Digital,RS
666,667,606,606,7,48,PF,2021-06-18 14:14:00 UTC,1239.81,1161.93,2022-12-29 23:59:59.61666 UTC,Agencia Digital,PB
667,668,625,625,7,48,PF,2021-01-09 11:36:00 UTC,10787.116999999998,9793.869999999995,2022-12-30 00:00:00.894665 UTC,Agencia Digital,MS
668,669,647,647,7,48,PF,2018-12-19 13:08:00 UTC,143.43000000000015,118.65000000000012,2021-11-07 20:51:03 UTC,Agencia Digital,PB
669,670,685,685,7,48,PF,2021-02-27 15:29:00 UTC,56057.10600000001,53350.32,2022-12-29 23:55:37 UTC,Agencia Digital,MG
670,671,687,687,7,48,PF,2021-12-14 10:04:00 UTC,44954.049000000006,42763.73,2022-12-29 23:59:59.761148 UTC,Agencia Digital,RN
671,672,698,698,7,48,PF,2018-08-14 15:16:00 UTC,52949.88400000002,49952.45000000002,2022-12-29 23:59:59.584934 UTC,Agencia Digital,MS
672,673,710,710,7,48,PF,2019-06-26 12:44:00 UTC,3706.825500000003,3069.4100000000026,2022-09-27 22:56:46 UTC,Agencia Digital,MS
673,674,732,732,7,48,PF,2018-07-26 14:07:00 UTC,26142.373000000007,26741.500000000007,2022-12-29 22:57:44 UTC,Agencia Digital,MA
674,675,755,755,7,48,PF,2019-05-27 13:47:00 UTC,48347.008400000006,45095.630000000005,2022-12-29 23:59:59.120822 UTC,Agencia Digital,DF
675,676,756,756,7,48,PF,2021-01-16 12:06:00 UTC,11326.051199999998,11697.769999999997,2022-12-30 00:00:00.894387 UTC,Agencia Digital,MS
676,677,769,769,7,48,PF,2017-01-07 14:53:00 UTC,3666.8721,3430.07,2022-08-29 02:51:43 UTC,Agencia Digital,RS
677,678,787,787,7,48,PF,2017-10-10 12:04:00 UTC,109334.01150000002,103374.03,2022-12-29 23:59:59.897455 UTC,Agencia Digital,SP
678,679,796,796,7,48,PF,2019-11-08 15:59:00 UTC,5281.922400000003,5077.3200000000015,2022-11-30 08:27:05 UTC,Agencia Digital,RS
679,680,802,802,7,48,PF,2015-11-05 11:08:00 UTC,32374.373400000004,29643.65,2019-03-14 13:46:53 UTC,Agencia Digital,BA
680,681,824,824,7,48,PF,2016-01-07 12:26:00 UTC,18454.70589999999,19004.62999999999,2017-05-11 03:33:48 UTC,Agencia Digital,MS
681,682,839,839,7,48,PF,2017-01-02 12:37:00 UTC,14016.338000000009,14495.29000000001,2019-10-04 10:15:58 UTC,Agencia Digital,MG
682,683,855,855,7,48,PF,2017-02-25 13:28:00 UTC,48777.10759999999,44463.94,2022-12-29 23:59:59.12807 UTC,Agencia Digital,AL
683,684,880,880,7,48,PF,2017-06-06 14:49:00 UTC,20335.09320000001,18485.37000000001,2022-12-30 00:00:00.847649 UTC,Agencia Digital,MG
684,685,883,883,7,48,PF,2015-09-05 16:18:00 UTC,29382.132000000005,28322.770000000004,2017-05-01 11:52:54 UTC,Agencia Digital,PB
685,686,937,937,7,48,PF,2022-06-16 11:01:00 UTC,1659.4314999999976,1094.9699999999975,2022-12-29 23:59:59.334982 UTC,Agencia Digital,RS
686,687,967,967,7,48,PF,2016-02-21 14:33:00 UTC,62645.7786,61092.73,2021-05-01 18:32:58 UTC,Agencia Digital,MS
687,688,37,37,7,64,PF,2022-07-03 16:07:00 UTC,352.04000000000065,328.2600000000006,2022-12-30 00:00:00.548502 UTC,Agencia Digital,CE
688,689,47,47,7,64,PF,2021-12-07 11:46:00 UTC,37349.6445,35527.58999999999,2022-12-29 23:59:59.13653 UTC,Agencia Digital,MS
689,690,82,82,7,64,PF,2019-07-03 13:17:00 UTC,2813.932000000004,2530.1000000000035,2021-01-31 15:14:12 UTC,Agencia Digital,AM
690,691,89,89,7,64,PF,2021-08-26 13:23:00 UTC,69758.35999999997,71055.32999999997,2022-12-29 23:59:59.589585 UTC,Agencia Digital,TO
691,692,103,103,7,64,PF,2018-05-25 13:51:00 UTC,38172.34589999998,49975.52999999998,2022-12-25 01:32:24 UTC,Agencia Digital,RS
692,693,126,126,7,64,PF,2017-07-25 12:04:00 UTC,57292.045200000015,52158.79000000001,2022-05-19 21:41:47 UTC,Agencia Digital,BA
693,694,142,142,7,64,PF,2021-10-04 15:56:00 UTC,229.98999999999984,370.29999999999984,2022-12-29 23:55:11 UTC,Agencia Digital,RR
694,695,165,165,7,64,PF,2020-01-23 12:15:00 UTC,9170.933,8355.740000000003,2022-12-30 00:00:00.817421 UTC,Agencia Digital,ES
695,696,167,167,7,64,PF,2021-08-21 14:10:00 UTC,132218.80940000003,121260.38000000002,2022-12-29 23:59:59.968117 UTC,Agencia Digital,RJ
696,697,213,213,7,64,PF,2019-08-18 11:33:00 UTC,60366.02030000002,55301.670000000006,2022-12-30 00:00:00.30342 UTC,Agencia Digital,AP
697,698,225,225,7,64,PF,2020-08-18 14:58:00 UTC,419923.1778,411617.06,2022-12-30 00:00:00.269647 UTC,Agencia Digital,PR
698,699,240,240,7,64,PF,2021-03-16 14:29:00 UTC,6642.557900000001,6437.990000000001,2022-12-29 23:59:59.51902 UTC,Agencia Digital,RS
699,700,261,261,7,64,PF,2015-09-20 12:35:00 UTC,40119.07859999999,38945.42999999999,2022-12-29 23:44:39 UTC,Agencia Digital,ES
700,701,263,263,7,64,PF,2017-12-27 13:22:00 UTC,14228.49259999999,14502.429999999988,2022-12-30 00:00:00.617224 UTC,Agencia Digital,AP
701,702,267,267,7,64,PF,2022-09-12 11:33:00 UTC,15860.1976,15184.19,2022-12-30 00:00:00.444154 UTC,Agencia Digital,PR
702,703,289,289,7,64,PF,2022-12-11 14:34:00 UTC,392.81120000000016,392.94000000000017,2022-12-29 23:59:59.132011 UTC,Agencia Digital,MS
703,704,292,292,7,64,PF,2015-10-10 12:03:00 UTC,134384.26400000002,141742.22000000003,2022-12-25 23:15:34 UTC,Agencia Digital,RN
704,705,294,294,7,64,PF,2021-05-13 11:44:00 UTC,52858.1889,53347.529999999984,2022-12-30 00:00:00.992566 UTC,Agencia Digital,RR
705,706,302,302,7,64,PF,2017-01-10 13:05:00 UTC,47083.89599999999,43163.69999999999,2021-11-16 14:44:15 UTC,Agencia Digital,SC
706,707,303,303,7,64,PF,2017-04-11 13:13:00 UTC,59.479200000000006,31.210000000000008,2021-04-10 22:33:27 UTC,Agencia Digital,AL
707,708,315,315,7,64,PF,2022-12-19 14:37:00 UTC,15067.777299999996,14528.579999999996,2022-12-29 23:59:59.317419 UTC,Agencia Digital,AC
708,709,329,329,7,64,PF,2019-06-25 15:18:00 UTC,22775.0598,18148.49,2022-12-30 00:00:00.84273 UTC,Agencia Digital,PB
709,710,379,379,7,64,PF,2021-02-21 13:18:00 UTC,1110.2640999999987,873.5999999999988,2022-12-29 23:59:59.357548 UTC,Agencia Digital,DF
710,711,412,412,7,64,PF,2020-12-01 14:13:00 UTC,299.2528000000005,233.56000000000049,2022-12-30 00:00:00.335954 UTC,Agencia Digital,RR
711,712,423,423,7,64,PF,2017-11-26 16:12:00 UTC,7737.602700000001,7639.310000000001,2022-11-13 00:07:27 UTC,Agencia Digital,RN
712,713,441,441,7,64,PF,2019-06-05 16:33:00 UTC,23947.12320000001,24571.72000000001,2022-12-30 00:00:00.018795 UTC,Agencia Digital,MT
713,714,454,454,7,64,PF,2022-09-12 13:27:00 UTC,1612.0416,1266.84,2022-12-29 23:59:59.804937 UTC,Agencia Digital,PR
714,715,461,461,7,64,PF,2021-03-12 15:04:00 UTC,472.88340000000017,285.2600000000002,2022-12-29 23:59:59.315902 UTC,Agencia Digital,DF
715,716,482,482,7,64,PF,2019-08-23 11:22:00 UTC,67872.97000000002,67382.17000000001,2022-12-26 18:18:07 UTC,Agencia Digital,DF
716,717,538,538,7,64,PF,2022-11-25 11:24:00 UTC,2676.2988,2429.12,2022-12-30 00:00:00.311419 UTC,Agencia Digital,MA
717,718,542,542,7,64,PF,2022-06-02 11:54:00 UTC,275.72999999999973,249.03999999999976,2022-12-30 00:00:00.246974 UTC,Agencia Digital,RJ
718,719,546,546,7,64,PF,2019-12-14 16:56:00 UTC,134.73899999999657,83.89999999999687,2022-12-30 00:00:00.590251 UTC,Agencia Digital,AC
719,720,551,551,7,64,PF,2018-03-13 11:48:00 UTC,30963.524400000013,28648.37000000001,2022-12-26 11:10:19 UTC,Agencia Digital,PB
720,721,558,558,7,64,PF,2021-08-23 12:15:00 UTC,359.55999999999983,148.95999999999984,2022-12-29 23:59:59.756309 UTC,Agencia Digital,RR
